studentID,Major,MajorT,Year,Semester,CrsEn,Order,Grade,SGrade,Pass,Fail,Count,Instructor,RepEn,MethEn,Group,Period
16060497,33,EME,2019,01,DifEqs,4,70,70,1,0,1,LEON RUBIO ANGEL GABRIEL,0,Ordinary,L,20191
16060554,33,EME,2016,01,DifCal,1,70,70,1,0,1,DELGADO RODRIGUEZ EDWIN ANDRES,0,Complementary,C,20161
16060554,33,EME,2016,03,IntCal,2,74,74,1,0,1,MARQUEZ GUTIERREZ PEDRO RAFAEL,0,Complementary,H,20163
16060554,33,EME,2017,01,VecCal,3,77,77,1,0,1,GALLEGOS OROZCO VERONICA,0,Complementary,K,20171
16060554,33,EME,2018,01,DifEqs,4,76,76,1,0,1,ALEJOS VIZCARRA ARTURO,0,Complementary,J,20181
16060569,33,EME,2016,01,DifCal,1,0,69,0,1,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20161
16060569,33,EME,2016,02,DifCal,1,95,95,1,0,1,CABRALES ROSALES YOLANDA,1,Ordinary,A,20162
16060569,33,EME,2016,03,IntCal,2,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,C,20163
16060569,33,EME,2017,01,IntCal,2,0,69,0,1,1,MARQUEZ GUTIERREZ PEDRO RAFAEL,1,Complementary,H,20171
16060569,33,EME,2017,02,IntCal,2,86,86,1,0,1,LEON MARTINEZ MARIA ELIZABETH,2,Special Course,B,20172
16060569,33,EME,2017,03,VecCal,3,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,C,20173
16060569,33,EME,2018,01,VecCal,3,70,70,1,0,1,CABRALES ROSALES YOLANDA,1,Complementary,H,20181
16060569,33,EME,2018,02,DifEqs,4,82,82,1,0,1,LEON RUBIO ANGEL GABRIEL,0,Ordinary,B,20182
16060649,33,EME,2016,03,DifCal,1,82,82,1,0,1,MORALES TORRES ROSANA,0,Ordinary,B,20163
16060649,33,EME,2017,01,IntCal,2,81,81,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,D,20171
16060649,33,EME,2017,03,VecCal,3,88,88,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,E,20173
16060649,33,EME,2018,01,DifEqs,4,91,91,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16060653,33,EME,2016,03,DifCal,1,0,69,0,1,1,ALEJOS VIZCARRA ARTURO,0,Complementary,C,20163
16060653,33,EME,2017,01,DifCal,1,0,69,0,1,1,AGUILAR MIRANDA GILBERTO,1,Complementary,D,20171
16060653,33,EME,2018,03,DifCal,1,89,89,1,0,1,DE LA ROSA PEREZ SILVIA,2,Special Course,J,20183
16060653,33,EME,2019,01,IntCal,2,0,69,0,1,1,CABRALES ROSALES YOLANDA,0,Complementary,A,20191
16060662,33,EME,2016,03,DifCal,1,81,81,1,0,1,ALEJOS VIZCARRA ARTURO,0,Complementary,C,20163
16060662,33,EME,2017,01,IntCal,2,99,99,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,D,20171
16060662,33,EME,2017,03,VecCal,3,84,84,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,E,20173
16060662,33,EME,2018,01,DifEqs,4,93,93,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16060689,33,EME,2016,03,DifCal,1,90,90,1,0,1,MORALES TORRES ROSANA,0,Ordinary,B,20163
16060689,33,EME,2017,01,IntCal,2,100,100,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,C,20171
16060689,33,EME,2017,03,VecCal,3,96,96,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,E,20173
16060689,33,EME,2018,01,DifEqs,4,96,96,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16060693,33,EME,2016,03,DifCal,1,78,78,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20163
16060693,33,EME,2017,01,IntCal,2,0,69,0,1,1,JUAREZ MARTINEZ JESUS,0,Complementary,J,20171
16060693,33,EME,2017,03,IntCal,2,0,69,0,1,1,LEON MARTINEZ MARIA ELIZABETH,1,Complementary,A,20173
16060693,33,EME,2018,01,IntCal,2,75,75,1,0,1,MARQUEZ GUTIERREZ PEDRO RAFAEL,2,Special Course,H,20181
16060693,33,EME,2018,03,VecCal,3,81,81,1,0,1,GALLEGOS OROZCO VERONICA,0,Ordinary,K,20183
16060693,33,EME,2019,01,DifEqs,4,0,69,0,1,1,LEON RUBIO ANGEL GABRIEL,0,Complementary,K,20191
16060698,33,EME,2016,03,DifCal,1,91,91,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20163
16060698,33,EME,2017,01,IntCal,2,91,91,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,E,20171
16060698,33,EME,2017,03,VecCal,3,99,99,1,0,1,JUAREZ MARTINEZ JESUS,0,Ordinary,D,20173
16060698,33,EME,2018,01,DifEqs,4,100,100,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16060704,33,EME,2016,03,DifCal,1,70,70,1,0,1,ALEJOS VIZCARRA ARTURO,0,Complementary,C,20163
16060704,33,EME,2017,01,IntCal,2,70,70,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,D,20171
16060704,33,EME,2017,03,VecCal,3,85,85,1,0,1,ESTEVANE ORTEGA MARIA ELENA,0,Complementary,F,20173
16060704,33,EME,2018,01,DifEqs,4,0,69,0,1,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,F,20181
16060704,33,EME,2018,03,DifEqs,4,75,75,1,0,1,ESTEVANE ORTEGA MARIA ELENA,1,Complementary,E,20183
16060705,33,EME,2016,03,DifCal,1,0,69,0,1,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20163
16060705,33,EME,2017,01,DifCal,1,87,87,1,0,1,PRIETO MALDONADO YESSICA,1,Ordinary,I,20171
16060705,33,EME,2017,02,IntCal,2,83,83,1,0,1,LEON MARTINEZ MARIA ELIZABETH,0,Complementary,A,20172
16060705,33,EME,2017,03,VecCal,3,95,95,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,I,20173
16060705,33,EME,2018,01,DifEqs,4,77,77,1,0,1,ALEJOS VIZCARRA ARTURO,0,Ordinary,J,20181
16060728,33,EME,2016,03,DifCal,1,82,82,1,0,1,ALEJOS VIZCARRA ARTURO,0,Ordinary,C,20163
16060728,33,EME,2017,01,IntCal,2,91,91,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Ordinary,E,20171
16060728,33,EME,2017,03,VecCal,3,100,100,1,0,1,JUAREZ MARTINEZ JESUS,0,Ordinary,D,20173
16060728,33,EME,2018,01,DifEqs,4,97,97,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16060733,33,EME,2016,03,DifCal,1,0,69,0,1,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20163
16060733,33,EME,2017,01,DifCal,1,0,69,0,1,1,DE LA ROSA PEREZ SILVIA,1,Ordinary,V,20171
16060733,33,EME,2017,03,DifCal,1,90,90,1,0,1,LEON MARTINEZ MARIA ELIZABETH,2,Special Course,R,20173
16060733,33,EME,2018,01,IntCal,2,78,78,1,0,1,LEON MARTINEZ MARIA ELIZABETH,0,Complementary,B,20181
16060733,33,EME,2018,02,VecCal,3,79,79,1,0,1,CABRALES ROSALES YOLANDA,0,Complementary,A,20182
16060733,33,EME,2018,03,DifEqs,4,0,69,0,1,1,ALEJOS VIZCARRA ARTURO,0,Complementary,J,20183
16060733,33,EME,2019,01,DifEqs,4,80,80,1,0,1,LEON RUBIO ANGEL GABRIEL,1,Complementary,K,20191
16060739,33,EME,2016,03,DifCal,1,79,79,1,0,1,ALEJOS VIZCARRA ARTURO,0,Complementary,C,20163
16060739,33,EME,2017,01,IntCal,2,76,76,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,D,20171
16060739,33,EME,2017,03,VecCal,3,76,76,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,D,20173
16060739,33,EME,2018,01,DifEqs,4,88,88,1,0,1,ALEJOS VIZCARRA ARTURO,0,Complementary,J,20181
16060747,33,EME,2016,03,DifCal,1,80,80,1,0,1,ALEJOS VIZCARRA ARTURO,0,Ordinary,C,20163
16060747,33,EME,2017,01,IntCal,2,97,97,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Ordinary,E,20171
16060747,33,EME,2017,03,VecCal,3,92,92,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,E,20173
16060747,33,EME,2018,01,DifEqs,4,100,100,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16060751,33,EME,2016,03,DifCal,1,84,84,1,0,1,MORALES TORRES ROSANA,0,Complementary,B,20163
16060751,33,EME,2017,01,IntCal,2,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,F,20171
16060751,33,EME,2017,03,IntCal,2,94,94,1,0,1,LIMAS FRESCAS BLANCA ROSA,1,Ordinary,B,20173
16060751,33,EME,2018,01,VecCal,3,98,98,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,C,20181
16060751,33,EME,2018,02,DifEqs,4,90,90,1,0,1,ALEJOS VIZCARRA ARTURO,0,Ordinary,A,20182
16060768,33,EME,2016,03,DifCal,1,0,69,0,1,1,ALEJOS VIZCARRA ARTURO,0,Complementary,C,20163
16060768,33,EME,2017,01,DifCal,1,75,75,1,0,1,AGUILAR MIRANDA GILBERTO,1,Ordinary,D,20171
16060768,33,EME,2017,03,IntCal,2,86,86,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,B,20173
16060768,33,EME,2018,01,VecCal,3,79,79,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,C,20181
16060768,33,EME,2018,03,DifEqs,4,81,81,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,B,20183
16060777,33,EME,2016,03,DifCal,1,96,96,1,0,1,MORALES TORRES ROSANA,0,Complementary,B,20163
16060777,33,EME,2017,01,IntCal,2,100,100,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Ordinary,D,20171
16060777,33,EME,2017,03,VecCal,3,100,100,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,E,20173
16060777,33,EME,2018,01,DifEqs,4,96,96,1,0,1,ALEJOS VIZCARRA ARTURO,0,Ordinary,J,20181
16060790,33,EME,2016,03,DifCal,1,90,90,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Ordinary,A,20163
16060790,33,EME,2017,01,IntCal,2,95,95,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,C,20171
16060790,33,EME,2017,03,VecCal,3,93,93,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,E,20173
16060790,33,EME,2018,01,DifEqs,4,95,95,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16060796,33,EME,2016,03,DifCal,1,83,83,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20163
16060796,33,EME,2017,01,IntCal,2,91,91,1,0,1,LEON MARTINEZ MARIA ELIZABETH,0,Complementary,B,20171
16060796,33,EME,2017,02,VecCal,3,90,90,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,A,20172
16060796,33,EME,2017,03,DifEqs,4,76,76,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,B,20173
16060800,33,EME,2016,03,DifCal,1,79,79,1,0,1,MORALES TORRES ROSANA,0,Ordinary,B,20163
16060800,33,EME,2017,01,IntCal,2,95,95,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,C,20171
16060800,33,EME,2017,03,VecCal,3,82,82,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,E,20173
16060800,33,EME,2018,01,DifEqs,4,88,88,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,F,20181
16060802,33,EME,2016,03,DifCal,1,88,88,1,0,1,MORALES TORRES ROSANA,0,Complementary,B,20163
16060802,33,EME,2017,01,IntCal,2,71,71,1,0,1,AGUILAR MIRANDA GILBERTO,0,Ordinary,A,20171
16060802,33,EME,2017,03,VecCal,3,75,75,1,0,1,CABRALES ROSALES YOLANDA,0,Ordinary,A,20173
16060802,33,EME,2018,01,DifEqs,4,82,82,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,C,20181
16060816,33,EME,2016,03,DifCal,1,82,82,1,0,1,MORALES TORRES ROSANA,0,Complementary,B,20163
16060816,33,EME,2017,01,IntCal,2,100,100,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,D,20171
16060816,33,EME,2017,03,VecCal,3,93,93,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,E,20173
16060816,33,EME,2018,01,DifEqs,4,80,80,1,0,1,ALEJOS VIZCARRA ARTURO,0,Ordinary,J,20181
16060817,33,EME,2016,03,DifCal,1,98,98,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Ordinary,A,20163
16060817,33,EME,2017,01,IntCal,2,100,100,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,C,20171
16060817,33,EME,2017,03,VecCal,3,100,100,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,E,20173
16060817,33,EME,2018,01,DifEqs,4,98,98,1,0,1,ALEJOS VIZCARRA ARTURO,0,Ordinary,J,20181
16060819,33,EME,2016,03,DifCal,1,80,80,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Ordinary,A,20163
16060819,33,EME,2017,01,IntCal,2,79,79,1,0,1,MARQUEZ GUTIERREZ PEDRO RAFAEL,0,Complementary,H,20171
16060819,33,EME,2017,03,VecCal,3,0,69,0,1,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,B,20173
16060819,33,EME,2018,01,VecCal,3,92,92,1,0,1,JUAREZ MARTINEZ JESUS,1,Ordinary,D,20181
16060819,33,EME,2018,02,DifEqs,4,72,72,1,0,1,LEON RUBIO ANGEL GABRIEL,0,Ordinary,B,20182
16060854,33,EME,2016,03,DifCal,1,0,69,0,1,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20163
16060854,33,EME,2017,01,DifCal,1,0,69,0,1,1,DE LA ROSA PEREZ SILVIA,1,Complementary,V,20171
16060854,33,EME,2017,03,DifCal,1,85,85,1,0,1,CORONA GARDEA FRANCISCO JAVIER,2,Special Course,Z,20173
16060854,33,EME,2018,01,IntCal,2,85,85,1,0,1,DOMINGUEZ BARRERA ANA PRISCILA,0,Ordinary,Q,20181
16060854,33,EME,2019,01,VecCal,3,70,70,1,0,1,CABRALES ROSALES YOLANDA,0,Complementary,G,20191
16060869,33,EME,2016,03,DifCal,1,80,80,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20163
16060869,33,EME,2017,01,IntCal,2,87,87,1,0,1,LEON MARTINEZ MARIA ELIZABETH,0,Ordinary,B,20171
16060869,33,EME,2017,03,VecCal,3,82,82,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,C,20173
16060869,33,EME,2018,01,DifEqs,4,92,92,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,E,20181
16060873,33,EME,2016,03,DifCal,1,87,87,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20163
16060873,33,EME,2017,01,IntCal,2,96,96,1,0,1,LEON MARTINEZ MARIA ELIZABETH,0,Ordinary,B,20171
16060873,33,EME,2017,03,VecCal,3,100,100,1,0,1,JUAREZ MARTINEZ JESUS,0,Ordinary,D,20173
16060873,33,EME,2018,01,DifEqs,4,100,100,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16060888,33,EME,2016,03,DifCal,1,88,88,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20163
16060888,33,EME,2017,01,IntCal,2,88,88,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,C,20171
16060888,33,EME,2017,03,VecCal,3,91,91,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Ordinary,C,20173
16060888,33,EME,2018,01,DifEqs,4,87,87,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,E,20181
16060899,33,EME,2016,03,DifCal,1,90,90,1,0,1,MORALES TORRES ROSANA,0,Complementary,B,20163
16060899,33,EME,2017,01,IntCal,2,94,94,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,C,20171
16060899,33,EME,2017,03,VecCal,3,95,95,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,E,20173
16060899,33,EME,2018,01,DifEqs,4,100,100,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16060909,33,EME,2016,03,DifCal,1,75,75,1,0,1,MORALES TORRES ROSANA,0,Complementary,B,20163
16060909,33,EME,2017,01,IntCal,2,0,69,0,1,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,E,20171
16060909,33,EME,2017,03,IntCal,2,83,83,1,0,1,DIAZ PEÑA MIREYA ARMIDA,1,Complementary,F,20173
16060909,33,EME,2018,01,VecCal,3,79,79,1,0,1,JUAREZ MARTINEZ JESUS,0,Complementary,D,20181
16060909,33,EME,2018,03,DifEqs,4,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,C,20183
16060909,33,EME,2019,01,DifEqs,4,75,75,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,1,Complementary,E,20191
16060918,33,EME,2016,03,DifCal,1,74,74,1,0,1,MORALES TORRES ROSANA,0,Complementary,B,20163
16060918,33,EME,2017,01,IntCal,2,76,76,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,C,20171
16060918,33,EME,2017,03,VecCal,3,92,92,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,E,20173
16060918,33,EME,2018,01,DifEqs,4,88,88,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16060921,33,EME,2016,03,DifCal,1,78,78,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20163
16060921,33,EME,2017,03,IntCal,2,0,69,0,1,1,LEON MARTINEZ MARIA ELIZABETH,0,Complementary,A,20173
16060921,33,EME,2018,01,IntCal,2,75,75,1,0,1,MARQUEZ GUTIERREZ PEDRO RAFAEL,1,Complementary,H,20181
16060921,33,EME,2018,03,VecCal,3,0,69,0,1,1,JUAREZ MARTINEZ JESUS,0,Complementary,D,20183
16060921,33,EME,2019,01,VecCal,3,70,70,1,0,1,CABRALES ROSALES YOLANDA,1,Complementary,G,20191
16060923,33,EME,2016,03,DifCal,1,72,72,1,0,1,MORALES TORRES ROSANA,0,Complementary,B,20163
16060923,33,EME,2017,01,IntCal,2,0,69,0,1,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,C,20171
16060923,33,EME,2017,03,IntCal,2,78,78,1,0,1,JUAREZ MARTINEZ JESUS,1,Ordinary,J,20173
16060923,33,EME,2018,01,VecCal,3,82,82,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,B,20181
16060923,33,EME,2018,02,DifEqs,4,88,88,1,0,1,LEON RUBIO ANGEL GABRIEL,0,Ordinary,B,20182
16060928,33,EME,2016,03,DifCal,1,82,82,1,0,1,MORALES TORRES ROSANA,0,Complementary,B,20163
16060928,33,EME,2017,01,IntCal,2,80,80,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,E,20171
16060928,33,EME,2017,03,VecCal,3,90,90,1,0,1,ESTEVANE ORTEGA MARIA ELENA,0,Complementary,F,20173
16060928,33,EME,2018,01,DifEqs,4,78,78,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,C,20181
16060933,33,EME,2016,03,DifCal,1,70,70,1,0,1,ALEJOS VIZCARRA ARTURO,0,Complementary,C,20163
16060933,33,EME,2017,01,IntCal,2,82,82,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,E,20171
16060933,33,EME,2017,03,VecCal,3,0,69,0,1,1,GALLEGOS OROZCO VERONICA,0,Complementary,K,20173
16060933,33,EME,2018,01,VecCal,3,91,91,1,0,1,LIMAS FRESCAS BLANCA ROSA,1,Complementary,C,20181
16060933,33,EME,2018,03,DifEqs,4,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,0,Complementary,C,20183
16060933,33,EME,2019,01,DifEqs,4,100,100,1,0,1,LEON RUBIO ANGEL GABRIEL,1,Ordinary,K,20191
16060936,33,EME,2016,03,DifCal,1,85,85,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20163
16060936,33,EME,2017,01,IntCal,2,0,69,0,1,1,JUAREZ MARTINEZ JESUS,0,Complementary,J,20171
16060936,33,EME,2017,03,IntCal,2,75,75,1,0,1,DIAZ PEÑA MIREYA ARMIDA,1,Complementary,F,20173
16060936,33,EME,2018,01,VecCal,3,80,80,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,E,20181
16060936,33,EME,2018,03,DifEqs,4,85,85,1,0,1,MANZANERA QUINTANA MARIA ISABEL,0,Ordinary,C,20183
16060957,33,EME,2016,03,DifCal,1,80,80,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20163
16060957,33,EME,2017,01,IntCal,2,92,92,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,C,20171
16060957,33,EME,2017,03,VecCal,3,82,82,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,E,20173
16060957,33,EME,2018,01,DifEqs,4,80,80,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16060962,33,EME,2016,03,DifCal,1,81,81,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20163
16060962,33,EME,2017,01,IntCal,2,0,69,0,1,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,C,20171
16060962,33,EME,2017,03,IntCal,2,92,92,1,0,1,JUAREZ MARTINEZ JESUS,1,Ordinary,J,20173
16060962,33,EME,2018,01,VecCal,3,85,85,1,0,1,GALLEGOS OROZCO VERONICA,0,Ordinary,J,20181
16060962,33,EME,2018,02,DifEqs,4,87,87,1,0,1,ALEJOS VIZCARRA ARTURO,0,Complementary,A,20182
16060963,33,EME,2016,03,DifCal,1,70,70,1,0,1,ALEJOS VIZCARRA ARTURO,0,Complementary,C,20163
16060963,33,EME,2017,01,IntCal,2,0,69,0,1,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,E,20171
16060963,33,EME,2017,03,IntCal,2,0,69,0,1,1,LEON MARTINEZ MARIA ELIZABETH,1,Complementary,A,20173
16060963,33,EME,2018,01,IntCal,2,90,90,1,0,1,JUAREZ MARTINEZ JESUS,2,Special Course,J,20181
16060963,33,EME,2018,03,VecCal,3,86,86,1,0,1,GALLEGOS OROZCO VERONICA,0,Ordinary,K,20183
16060963,33,EME,2019,01,DifEqs,4,0,69,0,1,1,ALEJOS VIZCARRA ARTURO,0,Complementary,J,20191
16060984,33,EME,2016,03,DifCal,1,93,93,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20163
16060984,33,EME,2017,01,IntCal,2,92,92,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,C,20171
16060984,33,EME,2017,03,VecCal,3,97,97,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,E,20173
16060984,33,EME,2018,01,DifEqs,4,100,100,1,0,1,ALEJOS VIZCARRA ARTURO,0,Ordinary,J,20181
16060998,33,EME,2016,03,DifCal,1,83,83,1,0,1,ALEJOS VIZCARRA ARTURO,0,Ordinary,C,20163
16060998,33,EME,2017,01,IntCal,2,86,86,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Ordinary,E,20171
16060998,33,EME,2017,03,VecCal,3,94,94,1,0,1,JUAREZ MARTINEZ JESUS,0,Ordinary,I,20173
16060998,33,EME,2018,01,DifEqs,4,98,98,1,0,1,ALEJOS VIZCARRA ARTURO,0,Ordinary,J,20181
16060999,33,EME,2016,03,DifCal,1,0,69,0,1,1,ALEJOS VIZCARRA ARTURO,0,Complementary,C,20163
16060999,33,EME,2017,01,DifCal,1,70,70,1,0,1,VALDIVIEZO ROMAN FRANCISCO RAUL,1,Ordinary,K,20171
16060999,33,EME,2017,03,IntCal,2,90,90,1,0,1,DIAZ PEÑA MIREYA ARMIDA,0,Complementary,F,20173
16060999,33,EME,2018,01,VecCal,3,83,83,1,0,1,GALLEGOS OROZCO VERONICA,0,Ordinary,J,20181
16060999,33,EME,2018,03,DifEqs,4,0,69,0,1,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Complementary,F,20183
16060999,33,EME,2019,01,DifEqs,4,0,69,0,1,1,MANZANERA QUINTANA MARIA ISABEL,1,Complementary,C,20191
16061005,33,EME,2016,03,DifCal,1,70,70,1,0,1,ALEJOS VIZCARRA ARTURO,0,Complementary,C,20163
16061005,33,EME,2017,01,IntCal,2,0,69,0,1,1,CABRALES ROSALES YOLANDA,0,Complementary,G,20171
16061005,33,EME,2017,03,IntCal,2,90,90,1,0,1,CHAVEZ GONZALEZ MYRNA FABIOLA,1,Ordinary,L,20173
16061005,33,EME,2018,01,VecCal,3,74,74,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Complementary,B,20181
16061005,33,EME,2018,03,DifEqs,4,0,69,0,1,1,ALEJOS VIZCARRA ARTURO,0,Complementary,J,20183
16061005,33,EME,2019,01,DifEqs,4,82,82,1,0,1,MANZANERA QUINTANA MARIA ISABEL,1,Complementary,C,20191
16061008,33,EME,2016,03,DifCal,1,87,87,1,0,1,ALEJOS VIZCARRA ARTURO,0,Ordinary,C,20163
16061008,33,EME,2017,01,IntCal,2,88,88,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Ordinary,D,20171
16061008,33,EME,2017,03,VecCal,3,84,84,1,0,1,LIMAS FRESCAS BLANCA ROSA,0,Ordinary,E,20173
16061008,33,EME,2018,01,DifEqs,4,84,84,1,0,1,AGUIRRE PARRES AMALIA CONCEPCION,0,Ordinary,F,20181
16061037,33,EME,2016,03,DifCal,1,86,86,1,0,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20163
16061037,33,EME,2017,01,IntCal,2,88,88,1,0,1,AVILA LOPEZ THELMA SELENE,0,Ordinary,I,20171
16061037,33,EME,2017,03,VecCal,3,92,92,1,0,1,JUAREZ MARTINEZ JESUS,0,Ordinary,I,20173
16061037,33,EME,2018,01,DifEqs,4,0,69,0,1,1,ALEJOS VIZCARRA ARTURO,0,Complementary,J,20181
16061037,33,EME,2018,03,DifEqs,4,73,73,1,0,1,MANZANERA QUINTANA MARIA ISABEL,1,Complementary,B,20183
16061046,33,EME,2016,03,DifCal,1,0,69,0,1,1,SEPULVEDA CONTRERAS JUAN ENRIQUE,0,Complementary,A,20163
16061046,33,EME,2017,01,DifCal,1,88,88,1,0,1,PRIETO MALDONADO YESSICA,1,Ordinary,I,20171
16061046,33,EME,2017,03,IntCal,2,78,78,1,0,1,CABRALES ROSALES YOLANDA,0,Ordinary,G,20173
